Date,Company,Headline,Link,Summary
"February 23, 2026",MediaTek,,google_news,TECNO CAMON 40 Premier 5G: Power Meets Precision With MediaTek Dimensity 8350 - MSN,https://news.google.com/rss/articles/CBMi3wJBVV95cUxNTXh0eUJqdG43WTlaTUxNWFJPblI2UTY1VDJCdHZjMWhORHpQYjRheEdKczJTR3lxc29LSTMtRzJVUTFIbFJ0bGIyLUduZ0ZkMS1wZkI0ZllqNFdkVy1rNC1EcXl1RjdyMEJJRUlmcFhIMEc4ZHZ3ZzJudjdOQnBnSHNZaDF4V3NVRV9SRDVVUlZYLW9ZZUVod2taWDI3dE9XVlBtM0J1bzJ5TlRPVjg5OGdjS3c4Z3ozQVZndGhGZHA4U3RaaWJVazdOeGtfcXAxcDNFTkpKQUJ6WW9CX3A2OXJUN21POGNPUGlCNlFUd2E0NGZRdjU0RjZtRXJOTnRsa2xWOEVhQndhdFh3c0FQT3hqN0MxSmFpZmJsaGEwbVJsS3p2YUVHdTlYblF1UHRqMW9QZXZ4WHVteXdkb1Y1RDEtYWhWdVdDVktZRU0zWUMzdmx3VTRFcXE5UUF5dHc?oc=5,"The TECNO CAMON 40 Premier 5G smartphone features a powerful MediaTek Dimensity 8350 chipset, emphasizing a blend of power and precision. The article highlights its advanced specifications and design, positioning it as a competitive option in the 5G smartphone market."
"February 23, 2026",MediaTek,,google_news,"Google Pixel 11 Pro XL: Release Date, MediaTek 5G Details, and New AI Features - Geeky Gadgets",https://news.google.com/rss/articles/CBMibkFVX3lxTE80cXhieHVDN2EyanpOTS1VT2prT2FLQzNfZFRKbGVlQ2VIQ1BOcWxKU1VBOUNad2lnTnc4UTdMYmlwalBoc0ZCb045SFFzblVUVnBSWE5kZ2pyYnF5NHlhcGZhaDFBYUdERW9BcGxn?oc=5,"The article discusses the upcoming Google Pixel 11 Pro XL, highlighting its expected release date, MediaTek 5G capabilities, and new AI features. However, the content does not provide specific details about the release date, technical specifications, or any IPO-related information."
"February 23, 2026",MediaTek,,google_news,Infinix NOTE Edge Debuts; World’s First MediaTek Dimensity 7100 Smartphone - TeknoGadyet,https://news.google.com/rss/articles/CBMiekFVX3lxTE1OWHczT1pKSlNMdFRvRjZzMEF3dUhXYXEwTXpZTDZVWHN4eGJPMVNVZ2liaWZqN1lQV1AyS0Q1RXdqX2o2bE5TUTRRLVhOWGpKZGlaZXAtU3BGODNTU0lfS3IwOS1UVHBrSlJKSXBkaHVpaU5CSHhRZV9B?oc=5,"The Infinix NOTE Edge has been launched as the world's first smartphone powered by the MediaTek Dimensity 7100 chipset. The device highlights Infinix's latest technological advancements, though specific details about its features and release are not provided in the article."
"February 23, 2026",MediaTek,,google_news,Realme P4 Power 5G Unleashes HyperVision Chip and MediaTek Dimensity 7400 Ultra for Unmatched Gaming and P ... - Qoo10.co.id,https://news.google.com/rss/articles/CBMi7gFBVV95cUxQaFlkeGxhZnRrekhNUHdNOFBXTnBIem1iM2JZRWNQWnAtakFrbWFSZ3o2Ny1qV1VnRHBLTEFIYU42bDY1Wjk2UlpHc0VoZUc3RDBfQW1aNXhMT3J0Y2NMenlFdTlPSUNtVF85WE1Rc2UybVNPNzk2NGlycjFVZ2U5Qk9ybDF0YzFReWhpZlhTcnNlejNnLVp5OGlpbmhZSWlRUXJWamtHWHFCYmpaNTN5QVZFbDRXeDBCY0JUelk1czJKZmdvaEN3b3hkVGVPY2U1YmJBVjNjeG1WTUJpUlBKaUgxS0h6NTRpT294QjR30gH2AUFVX3lxTE15QkFRLTN2TW9LLURNSnVDQlJEeURBT3ZvYkVrTklLQlZyUUVkemE5d3JYVTlNZWZSRnhiQ0xaN1VPY3pfWXlZZHRwZ2RNa0hJYkFrYWh3RnV2bjJVVEdvbnVIdU9CUjBwZGtOVmJSVUZ3OGJydmZsOTBDVzQyR01mM1g2cGx2VzhZeHZTSG9xdWNXZUxveVE3U0doc3gyN3QzSWRyeGVOcV9KOV8taFNEQTcxSXl3Qkw3aGVBSEF4WGpfMUNiY0hBYXlFbGtDNHl5emtTOW9MTHlSZ1VKckR5alljaGdJVHdqRGJfeExySk1ZQnIxQQ?oc=5,"The article announces the launch of the Realme P4 Power 5G smartphone, highlighting its new HyperVision chip and MediaTek Dimensity 7400 Ultra processor, which are designed to enhance gaming performance. The device aims to deliver an improved user experience with advanced hardware features, though specific details about its release date or pricing are not provided."
"February 23, 2026",Anthropic,,google_news,Anthropic Rolls Out Autonomous Vulnerability-Hunting AI Tool for Claude Code - PCMag,https://news.google.com/rss/articles/CBMinwFBVV95cUxPQ1N3SGNHNk1Vai1PT0FOVXViMWNibVJyaS1VV0VGclNFQVJ6Z1gyT2JPWG8tbDBHc3pscVVua2k3a29ma1YzT3BialVFVmwwWFFndDBydFB1aG1lTFBTQVhEMmtWc1JWbE80UnJ1dU1SaXZxOHdsOEhuNGtfVm1OQmlTazhkbkJlemEzaWNFRmZzRHl5OUt4TjFVblEwUVk?oc=5,Anthropic has launched an AI tool designed to autonomously identify security vulnerabilities in its Claude coding system. This development aims to enhance the safety and robustness of AI models by enabling more efficient vulnerability detection.
"February 23, 2026",Anthropic,,google_news,Anthropic Debuts Security Tool as Cybersecurity Stocks Fall - PYMNTS.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxObTJsU0Y5Y0tianRsMnFQVkE5UktWdEhHX0dILU5HcFIyT0ZDc1dDeHVleFlPOHlxaTJzRU1Lalo5RHp4TThaNk1oY0hwSVVBNDNmdTJZbG1NZHBCdFhqMmpNdTM3T1lMT2duY3Y4ZkJ1eXJNOEl5WHdrY0ZKTG12M3Rob3JHa0hFRmtxVHA4NHZHSVlKbUpTUnVWbVh5YTJaT1NEelVFaXQtelhMcW5XSHZfTG8?oc=5,"Anthropic has launched a new security tool amid a decline in cybersecurity stocks, signaling ongoing innovation in the sector despite market challenges. The article highlights the company's efforts to enhance cybersecurity solutions, though no specific IPO size or financial details are provided."
"February 23, 2026",Anthropic,,google_news,Anthropic unveils Claude Code Security to detect and fix code bugs - Security Affairs,https://news.google.com/rss/articles/CBMirgFBVV95cUxQaVU3NVJrVmFXU3VfSG9UaVpaOUduS1JDV1REcDR5Q3cyVVZJenQyS1NTQ0taNGFSWjZVUzBhc1gwTGFVeVZnSjVnT1QzcEZmYldKOGRLcW16Zi0ydHlRVDlzaXh4cjJrU2RUOEFhbDVFdWFwT3IwZEZ6MEs4Zm1jZF8xMHRmOUdWejdVYXZuTmExaUJFWVpvVWYzbWhLbVItQnlwdHIxNUdIdERWWkE?oc=5,"Anthropic has launched Claude Code Security, a tool designed to detect and fix code bugs, enhancing software security. The announcement highlights the company's focus on improving AI-driven code safety, though no specific IPO details are mentioned in the article."
"February 23, 2026",Moore Threads,688795,google_news,"Nvidia's Chinese competitor Moore Threads beats it to launching a laptop featuring custom 12-core Arm chip — ""MTT AI Book"" can run Windows, seems to have adopted Arm before Nvidia's N1X - Tom's Hardware",https://news.google.com/rss/articles/CBMiuwJBVV95cUxOLW9XV2tOUl9OcEhub0IybFcwM1RWUnhJUHBhOEdMYWYxUm1TTC1vQ1I4R3p2WUZGODg3bWhxRzdwR2ZnM3pFQ3JWMUxpTTg0Q2VkU000TEpwaUl6YjRTa0hGZ3NTWER6eGxMV2ZqT213V3dIR1J6cS1jSVNpLUhsR19CaE9BV1VZSXNUMjd4QTFQY2tLY01rcnFPZkNYa244Tnk4dU5ySnZHdnhhRjQ4QjBVZ0kyejJxS0xMdTVPc3RWb1JYNUE1RUxDVnZhRXQ3N2p1OTRlVlhNNVh0eDhSeGE0Q1hEVEZwd3l3Si1Dcnlob18tZ0tlMzJ2Y0xJSHR0WXJnQ2pMQjNScGZSSjZUcG5ISlZxZUZvbExkYmVSa28wNjhXb3BWWVF2bzJScmF6NV9XcXVCZ0IydTg?oc=5,"Moore Threads, a Chinese competitor to Nvidia, has launched the ""MTT AI Book,"" a laptop featuring a custom 12-core Arm chip that can run Windows, potentially adopting Arm architecture before Nvidia's N1X. This development highlights Moore Threads' advancements in AI and computing hardware, positioning it as a significant player in the evolving chip industry."
"February 23, 2026",Moore Threads,688795,google_news,"Moore Threads intros MacBook Pro-esque laptop with Chinese SoC, OLED display, and 32GB RAM - Notebookcheck",https://news.google.com/rss/articles/CBMizgFBVV95cUxNN21hQlRJRWY4T19VcFVwTlNfMHBMS0Jnemdyell2dDctZWozVEptYjRVNHFZTTZOTjFFYmZFcmxTMFpMa0NUWFNTRTFUaV9tTnVkMkp4ejNVZHVrT2l5SU1STW80TE41Mk9ybUVhbU5VVzVBMFAzWWdFeE1ERi1janZpTDlLQW9RdjV2OF85ZjJXUE9VSVMta21CX244MDVnSzdOSVRvandKbGtMbmtYb2EyblhKdndfdWtWU0RKMmkyd1Z6NmU5aFdkYUphUQ?oc=5,"Moore Threads has introduced a new laptop resembling a MacBook Pro, featuring a Chinese-designed SoC, an OLED display, and 32GB of RAM. The device highlights advancements in Chinese computing hardware, though the article does not mention any IPO-related details."
"February 24, 2026",Alibaba,09988,google_news,Alibaba AI User Surge: Why 58M Qwen Users Change the Outlook - TIKR.com,https://news.google.com/rss/articles/CBMijgFBVV95cUxNVWxhRjJ4bHVVRHFpOFpTTWRSc2xveG5tSVBNM0dSOVU2WTRlRDQ3UjV2S0x5RHFkUkstQUlRWEZHZlFuQ2kyVF9ObzBkVFZqLS1FNVRVOHBHdzVKUUlxWnJGZ0liQ2hRR19KbWM2TnJDa3Fwcm5INmdPUklkeG44UXFaTEhsanlxS2dxYXZn?oc=5,"The article reports a surge in Alibaba's AI user base, with 58 million users engaging with its Qwen platform, which has significantly impacted the company's outlook. This growth highlights the increasing adoption of Alibaba's AI services, though no specific IPO details are provided in the article."
"February 24, 2026",Tencent,00700,google_news,Tencent Music’s Revenue Model Shifts Beyond Virtual Gifting as China’s Paid Music Market Expands - The Motley Fool,https://news.google.com/rss/articles/CBMi3wFBVV95cUxPWW9obUNUaDEwdWxwM05WQVhHM1N5Y1FfaEhhQURwX1B6NFlIRm9GTmNJakQ2OXk4VkhRN3dXZk9jbFVVclpiS3AzRXk2QlAyN1dmNExRQ2pSak41ZmFYeEpZdThaQVhPSXkwNUM3SGhsLWlGcXhVMFlEclVmak51SGRWNm55eFdiUktxOVNoXzBwWVJqbVhoQmgwenFXbFYtRlhDX29VWGV2eE4zOWlBVmRZUGwzV0hhX3lVcnNwc0NteFNla0xab1ZfRmw5QzJGaVpIQ183RXY4WGZ2RE5z?oc=5,"The article discusses Tencent Music's strategic shift in revenue models, moving beyond virtual gifting as China's paid music market expands. This change reflects the company's adaptation to a growing industry and evolving consumer preferences, though specific details about new revenue streams or financial figures are not provided."
"February 24, 2026",Tencent,00700,google_news,Tencent Music’s Revenue Model Shifts Beyond Virtual Gifting as China’s Paid Music Market Expands - Yahoo Finance,https://news.google.com/rss/articles/CBMihwFBVV95cUxNLUdmMVdvVFZ1LXMyLXVLNkhHUUxMcXV0Y3hVOWdwSU45ckVBZDVCU2pVbEtXNExabmswOThLeDFqMUE2QkNtY0dpWmM5MGwtOEppeWVyMV9aU1ZKNGNBZGpDR0R0cVkyZEV3dVAtLVRkOGVRUTdlWXNNWTZPMUk4MmZ3RnhqZm8?oc=5,"The article discusses Tencent Music's strategic shift in its revenue model, moving beyond virtual gifting to capitalize on China's expanding paid music market. This transition reflects the company's efforts to diversify income sources amid a growing industry, though specific details about new revenue streams or financial figures are not provided."
"February 24, 2026",Tencent,00700,google_news,Tencent Shuts Down Studio Backing Assassin's Creed Black Flag and Valhalla Creative Director - IGN,https://news.google.com/rss/articles/CBMivAFBVV95cUxOdnJYbHNjcmhnRlEtdWNFR19fVURHdnNTS3dua1kyZ2hQbHU4RUVjX3RsWnpvbml3YXd4TDlYNjNYeG5SeTlGendXcHNZRGVPZERFLUlCa0dlMUNub1FEcVk0aFVkem5fWGRnMEs4UmtpSkNkRlRUUFhwSlUtZ1V1YTgyVlowLTk4eXhDdjJldGd0UFlELW85MGtIdUZCTUtsVDFlVTRvOXBHV1lBemZLR2ZCbGtWcmt6N2hoNQ?oc=5,"Tencent has shut down a studio that was backing the creative directors of Assassin's Creed Black Flag and Valhalla. The article does not specify any IPO-related information or proceeds, so no IPO details are included in the summary."
"February 24, 2026",Tencent,00700,google_news,Tencent reportedly closes TiMi Montréal studio - GamesIndustry.biz,https://news.google.com/rss/articles/CBMiggFBVV95cUxNMUpvQ3VWVWJFMW1kYnU5elJvQ1IzX0dkdmEtWl9ZZ0FtQ1RaWnVVYWhjc0U4dmtqeHUtN0I0NFpmVnJtMkEwYXZuSjNqbzh3VmJzYkxMNDBMSHlOc2o3ano0aEJTUEpWVzQzbjQzdzRDSzVSNHFDQ2FTR2FyTmt2anVB?oc=5,"Tencent has reportedly shut down its TiMi Montréal studio, with no further details provided in the article. The news suggests a possible restructuring or strategic shift within Tencent's gaming division, but no specific reasons or implications are mentioned."
"February 24, 2026",Baidu,09888,google_news,Baidu Uber Dubai Robotaxis Test Overseas Growth And Valuation Story - simplywall.st,https://news.google.com/rss/articles/CBMivgFBVV95cUxPV2VmOHBsRnk2cDd1Y2x2RXlnTGRTWmR6SVlXME5IaGdZVVc2NXZXODJsMnJUSE40R0RYRlpQQzQ1TjItNUl1dmVvbkdQaXRoR01IZm5SRGEtanM1clFKUUhZeHhFaXhkb2I0dFZHcHo5TU1CSUpwOWlNdjVJRVlFU3BENFJsbDl5RWdJV2tIMGhnMkdkRW9NSWdVRlZIWGhHNFpEUGR6N2hSaHZxVUtFQk9QMl9Yb3QwVm5zOURR0gHDAUFVX3lxTFBCUjJDVHV5X0NKWXJNV3N0dGNUcld5TXBiLXlIY0JHNmh2Y0JoMEFLaFhDY3hDTFJTbFNKamxKc2RUWEVpN3liMko3UU5LR3pCOG9YUF9Cc211eEJiT09EbE5uZ3V5ZUVoWlJkN3FoWFA1dVdIWTBGTmtrT0VnUWUwRXI4U0NNTktvYUxieThEN3dEbElOeGpBOWxCZldKSjQ1a2dQX2xOV0JmOHJiVW1Mb0o3ODNjWktndFJyNmV6dklwdw?oc=5,"The article discusses Baidu's testing of robotaxi services in Dubai as part of its overseas growth strategy, highlighting its valuation story. There is no mention of an IPO or related fundraising details in the provided content."
"February 24, 2026",Baidu,09888,google_news,CN Robotics Firm AI2 Robotics Completes RMB1B+ B Round Financing with Baidu Participation - AASTOCKS.com,https://news.google.com/rss/articles/CBMihgFBVV95cUxNMTU0LURRYkg1WndXODVRdEh6czNhU0dWcTNhekNCRE5Uanc1MzdHYmxYcHdWd01WXzhuVlROM0E0enp4aGtRLThRTFVmT0JCNi1YYUJZN1IyNXNDdlZmNXgzWG91SEpOV0liWHZlV2ZzRV95UkZMMDZiYVEwdFhOSTdNVGRiUQ?oc=5,"CN Robotics firm AI2 Robotics has completed a Series B funding round raising over RMB1 billion, with participation from Baidu. The article highlights the company's recent financing achievement but does not mention an IPO or related proceeds."
"February 24, 2026",Meituan,03690,google_news,Meituan Report: Ratio of Tourists Visiting Multiple CN Cities During LNY Up 50% w/ Users Checking in Avg. of 2.2 Cities - AASTOCKS.com,https://news.google.com/rss/articles/CBMihAFBVV95cUxPbUFERFA0YTk4U2xhSlNxcDRUQkZwcjhMcFVvQ2VQcE9CRGF1SnpEbUMzYlBFSFByOG9aY0ZlREJUZW9DUWhnMFY3Zm1sYkNDOGt2M19EbnR6bUdUd0hjQU00ekFwRXpBMnhiNXpLcFBZV2NqUlFlSVRyQlRaczJla0JJMlY?oc=5,"The article reports that during the Lunar New Year, the proportion of tourists visiting multiple Chinese cities increased by 50%, with users checking into an average of 2.2 cities. This indicates a significant rise in inter-city travel activity, reflecting heightened travel enthusiasm during the holiday period. No IPO-related information is provided in the article."
"February 24, 2026",Xiaomi,01810,google_news,Xiaomi Pad 8 Global Launch Date Set Alongside Xiaomi 17 Series Event - Android Headlines,https://news.google.com/rss/articles/CBMitAFBVV95cUxPNDZTVVZkaWZqSzFnQmR2SEJuek9BNXJmcmJ3M3JDV1NZY0l1ME5TSDAzaFEwX2poRW81cjlpSDdPWlRSc2Y2alI1eDlCSFRtMXpub1lQUkVUYXNyN0hmUzB0QUlITDdzVHpXcTRJMXp0bnhuM242ZURVTV9ZU0VJUTBmSDJpV2YxWS1VM19xaElrVG8zd096ZDdzZU1GVE1wS0hPdElBcVJqMWRQWTN0bW1vSXE?oc=5,The Xiaomi Pad 8 will be globally launched alongside the Xiaomi 17 Series during an upcoming event. The article does not specify any IPO-related details or financial figures.
"February 24, 2026",Xiaomi,01810,google_news,Xiaomi Pad 8's global launch set for February 28 - GSMArena.com news - GSMArena.com,https://news.google.com/rss/articles/CBMikAFBVV95cUxQejQ4Nmp0SWJISE9WcWw4bnRxcXJaR2xrZDIwVHMtN2dyTWVhMElsWlhhYnZyTUZhVjNRelRNTHlOSjVsMXBlWXRKbjRLY01SNlFZTXY1Q2FHZEtKU3ZjNkp2R2VaZGwzRE4xY3UxMHhmZFg5WU5hcVJnVDB6cjBoUFNQY0RLWHFSUmdoNnBZbmvSAYwBQVVfeXFMTUV5OEtlQ1JJSUg2YVVETFR6a2dmaXRBUGktZDRsYzNJSkpSZ0ZkbXNKekxfcG5nWFpwSHB6SFRGbm9YbXBtRTc4djNkY1UwYTVxbC1VaDkwT0hfenQta1dzaUxibFktTk13YlU5a3R4bTRRU01BZ192VGc4VmI4NEFoXzB5VDFkV0VCNjM?oc=5,"The Xiaomi Pad 8 is set to be globally launched on February 28, according to GSMArena. The article primarily announces the release date and does not provide additional details about the product or its market implications."
"February 24, 2026",Xiaomi,01810,google_news,Xiaomi announces imminent global launch of new Wear OS smartwatch - Notebookcheck,https://news.google.com/rss/articles/CBMirwFBVV95cUxNeFVRZURrc3p4dmZ1d3FRSkVoalEzeTFac25xZkFQSzA2QnhrUFBOZ3diOXJwYW1QQnpjSDFaN3ktUHRjM29LME5aQWF2UnhtVnRGek5ZdE9kWTVBWV96UzRnaDNESTZPYk93NDdKRTBNbXlveUZJZVp5M0Q0ZUllWFFoWkVfck1aeEZsQUJraEZ1SmFXWElkdkxVeXhTelg5bWZ2dkV2RUg3c2kya2VV?oc=5,"Xiaomi has announced the upcoming global launch of a new Wear OS smartwatch, signaling its entry into the smartwatch market with a device powered by Google's Wear OS platform. The article highlights Xiaomi's plans to expand its wearable product lineup, but does not specify the launch date or detailed specifications of the smartwatch."
"February 24, 2026",Xiaomi,01810,google_news,China’s Xiaomi starts in-house appliance production in push for quality - KrASIA,https://news.google.com/rss/articles/CBMilAFBVV95cUxNNEswdG1QdG52Y0FoV1MwalVuUDJTekdhR0RSbXpLTGRpd2Q3WkFqQ2Z2MTgxRmpKQTBVc3AyQ09VZmpmYVM2VWotTG9sWFpXNlc0NzlneThjMW1FOUtiNGpDRkxZR3VoRUZFU05HZ1dlVmhNcHRaaVdmVHdBbG14QXZyZkh2ZEV0Vy1oQV9XNXNmX1JN?oc=5,China’s Xiaomi has begun in-house production of appliances as part of its strategy to improve product quality. The article does not mention any IPO or related financial details.
"February 24, 2026",Xiaomi,01810,google_news,Xiaomi HyperOS 3.1 To Debut an Interesting iOS Bridge at MWC 2026 - Gizchina.com,https://news.google.com/rss/articles/CBMinAFBVV95cUxOT2xqUUI5S3JyR09XT3lxc1NLcGkxdjFBX08xQWJSdHN2MDBqRGM5OXRrajYyR1VFa2hQTlV1aWl1N2FERWRyLTZQRWdZdU5sV2xVT01nVTlrTG9GRjhaR04tT0Fic2pZVDNZZ2g1RUdzSmwwVE94a1hGdW1VM1lzd3lWdHNRb0dBT0I1aWVOaGF4QWpubmIyNU9DaHQ?oc=5,"The article reports that Xiaomi will debut its HyperOS 3.1 at MWC 2026, featuring an innovative iOS bridge. However, the provided content does not include any information about an IPO or related financial details."
"February 24, 2026",NIO,09866,google_news,"Stock Market Today, Feb. 23: Nio Jumps on Record Lunar New Year Battery Swaps - The Motley Fool",https://news.google.com/rss/articles/CBMi0AFBVV95cUxNRG14Z1Y2a1M5S3VvWVZtX2JENXRjZ0JrRm1PcTFhZHpWUW40elFfRVFzVDh0cVVoYnpRanpUUXBPZnc0T2FrWW9yd2d1YVc3Ul9nNGxfTDl4QWpodzluclFPYk1YUVJ4dW5zei13SUZpSmVnZ2QwVlZsZWhYYXhnUzNwWTZSckRGSEpvS2ZfQWt0bTNEWVFZWk9CQWpXNER1ZmdMZkExVnNjX3lRM3d6WE53VDNTZGJOd1pDc2NLS1JYS29xdVlYRHJqSVlyeFNo?oc=5,"The article reports that Nio's stock price surged following a record Lunar New Year battery swap event, highlighting positive investor sentiment and growth prospects for the company. No IPO-related information or proceeds are mentioned in the article."
"February 24, 2026",NIO,09866,google_news,"Stock Market Today, Feb. 23: Nio Jumps on Record Lunar New Year Battery Swaps - Nasdaq",https://news.google.com/rss/articles/CBMipgFBVV95cUxNWC10bEZYb1JvSzhwLVNPZDN0bFFoby1oRnZ4RksxZmxwak5pYlItWTNFV2FVclN1cDZ6RHZGakZwUGVvazVnTWtQYjBTZUhkVm9FLURYSEFaNV8yY0lsanQxTUxra1czbWlyMHN0SHNtUlcxak5TRktKYjRwdllfS25UcGtEMG91MkxXcFFCMnFsRWZ0ZXg5ZTM3bC1Yb0djVkhzY2dn?oc=5,"The article reports that Nio's stock surged following a record Lunar New Year battery swap event, highlighting positive investor sentiment and technological advancements. No IPO-related information or size details are provided in the article."
"February 24, 2026",NIO,09866,google_news,Nio Provides 1 Million Battery Swaps in Less Than a Week as Daily Records Continue - eletric-vehicles.com,https://news.google.com/rss/articles/CBMitwFBVV95cUxQN2tTOEJSUmtpOUQ1WnlTRjdUOV8tSUZUellnaW5sdk1FZlRaX1lFcGlkMkxORDFfaGg5R2tFZVdYME5JbkZFVjFTS1htOUdBMUlSRkIxNFJBRDRYaTdNR0tMZlNUb19NVFVLX3FxbU9KZldGUFhDWlY2Z3FwbTBNY2t0bUxGWEhrZ3NGUGpVa2NPVnEzbTZlU0FoS3lRVWxibngwWkx3Rm11UVVERTZIMkh2SjZNaUU?oc=5,"Nio has achieved a significant milestone by providing 1 million battery swaps in less than a week, with daily records continuing to be set. This rapid deployment highlights the company's expanding infrastructure and growing adoption of its battery swapping technology. The article emphasizes Nio's progress in enhancing electric vehicle convenience and infrastructure."
"February 24, 2026",Xpeng,09868,google_news,I think Tesla owners might be a little irked at just how good the XPeng G6 Performance really is - stuff.tv,https://news.google.com/rss/articles/CBMixgFBVV95cUxNdnRTTjJ3Q1hYck5WUS11c1psYU82dFpGWkZ4d1VsYjRKNGNLbjMwZ2dEZGhkV3F4aWdLYUdUVFJVNnZDMHQtaS1ZY1EzZFNnOTYyMU02TkpKLWxQNUJuS3piVXVYbFR1YkFPaDRRdzQyRGRqbG5HVWdnRFVaWHk3d25zTEtWOFhCR3gwWmNaS3hUZjVjVzVpdC1Fa2xKaF9Yc3lVYkFPY1UtLW93c3NMZkhSdUdXejBqdUpfTExuZTFsZExfLUE?oc=5,"The article highlights that the XPeng G6 Performance is impressively competitive, potentially causing dissatisfaction among Tesla owners due to its high quality. It emphasizes the vehicle's strong performance and features, positioning it as a notable contender in the electric vehicle market. No IPO-related information is provided in the article."
"February 24, 2026",Xpeng,09868,google_news,Xpeng G6 old vs new model comparison - MSN,https://news.google.com/rss/articles/CBMilAFBVV95cUxPcS13WXBxRk1Nb0QwdGl4TnZFc1dPbEJScjBnUExhbUpJSm1oNEFIWHYyWlZBZ3dRWnAxdmw3REpicHg4WEs4RFZyblhneW1kVVVDQ3FiRUY1UmVxR2w4MnBLT2g1VURNa1hzQXFwd0JQYVpucV80MXRIR19jMlFXclpvb3J5WHpnSVJMNTc0TXZ0OWQ5?oc=5,"The article compares the old and new models of the Xpeng G6 electric vehicle, highlighting updates and improvements in the latest version. It does not mention any IPO or related financial details, focusing solely on the vehicle's features and specifications."
"February 24, 2026",Li Auto,02015,google_news,"Li Auto joins EU lobbying body, betting on European market expansion - CnEVPost",https://news.google.com/rss/articles/CBMiYkFVX3lxTE1IZWEwUU9vM0pqZWdtdnZzT0RFV01wc0l6TE9HN0cwNTRVa1Vnd2E3X3JNVnBDVFBWMlpBSnZXQmwtc1RGc0ZHaXdjalZWMXl0ZmUzSC0yQ001TTRrREFkeGVB?oc=5,"Li Auto has joined a European Union lobbying organization, signaling its strategic focus on expanding into the European market. The article emphasizes the company's efforts to strengthen its presence in Europe but does not specify any IPO-related details or fundraising amounts."
"February 24, 2026",Leap Motor,09863,google_news,"Updated 2026 Leapmotor C10 teased for Malaysia – More power, to arrive as a CKD model? - AutoBuzz.my",https://news.google.com/rss/articles/CBMitAFBVV95cUxNd3pydGljWjZXc0lYZTZqNEZPV2hlMUNiQzRLNWxOR0tBcms2TF9BenlwYXJ2bmowNVNNa1ZWUllLTHMwSFdXbi14cWRGREYyVWp1Zmo1eVR4TUZPcUJiRHNhS0ZucWxGT0hGekRpTUpoMVlhSnpfZDNDOUQzVDJVRUNCMVpoWXFRaG1JZEozUEwzbjlqVXQ2REEyNVdXZUFIa0k0eVFhTTdfRzUyODBSdVRYYXo?oc=5,"The 2026 Leapmotor C10 is being teased for Malaysia, with expectations of increased power and the possibility of arriving as a CKD (completely knocked down) model. The article suggests enhancements to the vehicle but does not specify details about the IPO size or related financial information."
"February 24, 2026",Horizon Robotics,09660,google_news,Driving an EV? It might be powered by Horizon Robotics - Dr Wealth,https://news.google.com/rss/articles/CBMigAFBVV95cUxNZmRMVml4eHg4ajVWQUVSLVFpZnppVmk0MFpEVjZDVFliS3Z1OWRycVhCNjdScHNpVkwwYmRLTnAzRXJISU1pczZvLUR6ZmVmY0ZJOEhyYzRUOVhQZUpjYTlIVlJheWJXeDNGTVZWUkY4aGhnaHhjVVF6aFkzY3o3bg?oc=5,"The article discusses Horizon Robotics, a company involved in powering electric vehicles (EVs), highlighting its potential role in the EV industry. However, it does not provide specific details about an IPO, such as size or proceeds. Therefore, the key takeaway is that Horizon Robotics is a significant player in EV technology, but no IPO information is available from the article."
"February 24, 2026",Robosense,02498,google_news,"RoboSense ranks first globally in LiDAR sales for robotics, with profitability breakthrough driving value reassessment. - 富途牛牛",https://news.google.com/rss/articles/CBMipwFBVV95cUxONlJSVmRZTUpNRlEtRmVuTzZ1eFV4eklDcUlnaDlUQy1oLWNub2gzR2hWOTVSUlpXcS11WHotWFpYeWh2SmhadTR1eHdTQ2ROOEJPemZLRWNsVmJEM21DMzdXeDNoV01WWkxCTW1CSTc0YXplZl9tektwSnNBUjVTRGkwZmlNYWFPUlF0bjR2YlF4MTAyM2N0Q05URVZwZ2NtTUlsdlVRNA?oc=5,"RoboSense has achieved the top position globally in LiDAR sales for robotics, driven by a breakthrough in profitability that is prompting a reassessment of its value. The company's success highlights its leadership in the LiDAR market and its financial advancements, though no specific IPO size or proceeds are mentioned in the article."
